"","timestep","total_ag_production","total_bg_production","total_excretion","total_pp","reef_ag_production","reef_bg_production","total_reef_pp","not_reef_ag_production","not_reef_bg_production","total_not_reef_pp","total_fish_biomass","n_indiv","gs_ratio","replicate_num","temperature","total_pppb","reef_pppb","not_reef_pppb","starvation_deaths","natural_deaths","bgvmax","bgkm","bggamma","agvmax","agkm","aggamma","sgthres","sgslope","sgslough","diffusion","det_min","movement","popk","respint","respslope","resptemplo","resptempopt","resptempmax","id","behavior","comp"
"5643",87600,0.198945160905009,0.395350415845778,24554.4360045936,0.594295576750787,2.45349406928326,0.939060840612893,3.39255490989615,0.124383808002876,0.377369087205278,0.501752895208154,11104.881404175,40,0,3,26,5.35166072577193e-05,0.000305501228371576,4.51830935375422e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5644",87600,0.198850102040089,0.395303908792782,24528.1239038047,0.594154010832871,2.45113201494721,0.938353746009912,3.38948576095712,0.124363722117572,0.377344426784775,0.501708148902346,11093.2595793159,40,0,4,26,5.35599123580151e-05,0.000305544618037879,4.52263958411118e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5645",87600,0.200553827320889,0.395391004202364,24922.9229069564,0.595944831523253,2.49087618788298,0.942742973674289,3.43361916155727,0.124809392081134,0.377289244153685,0.502098636234819,11324.2379207735,40,0,5,26,5.26256014482031e-05,0.000303209733456637,4.43384040275025e-05,0,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5646",87600,0.199890537598413,0.395376768846083,24771.7744397295,0.595267306444497,2.47576300510853,0.941252549762148,3.41701555487068,0.124623982244627,0.377323828592555,0.501947810837182,11226.1041831603,40,0,6,26,5.30252790043964e-05,0.000304381243850949,4.47125559007485e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5647",87600,0.199178884693995,0.395317255057449,24598.8310115216,0.594496139751444,2.4577177344881,0.938963556884878,3.39668129137298,0.124485578375877,0.377338047059849,0.501823625435726,11145.508329777,40,0,7,26,5.33395267547515e-05,0.000304757862169302,4.50247409617941e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5648",87600,0.199020126797815,0.395332312305674,24569.4363543962,0.59435243910349,2.45342393665867,0.938896890598382,3.39232082725705,0.124463572523789,0.377355807029355,0.501819379553144,11124.5386531754,40,0,8,26,5.34271539371958e-05,0.000304940360496543,4.51092306115456e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5649",87600,0.198940301413665,0.395328862107541,24555.5879922483,0.594269163521207,2.45207261976064,0.93887890901355,3.39095152877419,0.124425797293054,0.377352837406227,0.501778634699281,11104.816115826,40,0,9,26,5.35145433587402e-05,0.000305358638396685,4.51856770490934e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5650",87600,0.199728720277822,0.395286824203811,24722.1489779862,0.595015544481633,2.47015009237598,0.940439716096159,3.41058980847214,0.12464244091947,0.377257790987032,0.501900231906503,11210.7028919679,40,0,10,26,5.30756679768884e-05,0.000304226223934246,4.47697380568435e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5651",87600,0.200535209000069,0.395402615073095,24923.4159077149,0.595937824073165,2.49052930356487,0.942868495798613,3.43339779936349,0.124801630014875,0.377297087806439,0.502098717821315,11305.7061771324,40,0,1,26,5.27112428658852e-05,0.000303687159879325,4.44110885206701e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5652",87600,0.19954152104539,0.395456655442236,24707.6008205382,0.594998176487626,2.46683037918976,0.940977801969019,3.40780818115878,0.124558838676002,0.377415443485997,0.501974282161999,11186.5876730269,40,0,2,26,5.318853200626e-05,0.000304633394987435,4.48728689064279e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5653",87600,0.199508903297879,0.395390078432001,24691.0308883505,0.59489898172988,2.46677762093325,0.94066320576547,3.40744082669872,0.12452688700568,0.377357068846769,0.501883955852449,11167.3005231889,40,0,3,26,5.32715118120602e-05,0.000305126634643993,4.49422807965353e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5654",87600,0.198658966256953,0.395318946468615,24487.8494880977,0.593977912725568,2.44563458842978,0.937912436993023,3.3835470254228,0.124348073419488,0.377374556538085,0.501722629957573,11078.4611748443,40,0,4,26,5.36155611642439e-05,0.000305416697501794,4.52881155639942e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5655",87600,0.199241601387194,0.395313831656641,24613.9333785403,0.594555433043835,2.45904307607464,0.939176029615262,3.39821910568991,0.124506538148254,0.377327483646435,0.501834021794688,11158.2111228761,40,0,5,26,5.32841175432595e-05,0.000304548737093083,4.49744153671595e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5656",87600,0.199483983558767,0.395386294806976,24675.2679484175,0.594870278365742,2.46532323831959,0.939828111744624,3.40515135006422,0.124549241772547,0.377380777917761,0.501930019690307,11199.2676100238,40,0,6,26,5.31168911289616e-05,0.000304051253049481,4.4818111073715e-05,0,164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5657",87600,0.19952295112512,0.395335758170856,24684.2816664455,0.594858709295976,2.46625878631425,0.940285266290319,3.40654405260457,0.124558558063883,0.377313451164012,0.501872009227895,11174.6301977735,40,0,7,26,5.32329659924229e-05,0.000304846244780729,4.49117331263359e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5658",87600,0.198926909655593,0.395308499988213,24542.9014327646,0.594235409643805,2.45166392889397,0.938212050376923,3.3898759792709,0.124425478676233,0.377353855907561,0.501779334583794,11113.3852677604,40,0,8,26,5.34702428941851e-05,0.000305026407129504,4.51508988930171e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5659",87600,0.199369590800837,0.395357270166046,24655.837575925,0.594726860966883,2.46300721558045,0.940198233179417,3.40320544875987,0.124507660258311,0.37733855291054,0.501846213168851,11148.6084236003,40,0,9,26,5.33453896997508e-05,0.000305258317401809,4.50142469894719e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5660",87600,0.199585890210513,0.395368932544818,24702.3658628022,0.594954822755332,2.4677395421997,0.940566749040363,3.40830629124006,0.12457460779665,0.377338413603254,0.501913021399904,11190.9311237658,40,0,10,26,5.31640143412056e-05,0.000304559670106622,4.48499785986536e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5661",87600,0.201062423678536,0.395311870986761,25029.8808477141,0.596374294665297,2.50178383626478,0.943443178304462,3.44522701456924,0.12497407601136,0.377184337053146,0.502158413064505,11383.6909986864,40,0,1,26,5.23884823238892e-05,0.000302645865472526,4.4112090983711e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5662",87600,0.200930657069247,0.395341705642076,25002.2605803968,0.596272362711323,2.49959932570616,0.943254547573124,3.44285387327928,0.124910196758807,0.377221396690243,0.50213159344905,11367.944373632,40,0,2,26,5.24520830779553e-05,0.000302856326537362,4.417083484449e-05,0,162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5663",87600,0.200262823717296,0.395341552118628,24853.140790422,0.595604375835925,2.48323504096422,0.941919194939734,3.42515423590395,0.124761468868287,0.377265400227066,0.502026869095353,11278.586286748,40,0,3,26,5.28084248054867e-05,0.000303686485949787,4.45115067023267e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5664",87600,0.199928735647198,0.395284735882167,24768.1997062038,0.595213471529366,2.47473403371895,0.940736503377532,3.41547053709648,0.124697473205801,0.377245818395756,0.501943291601557,11245.9082841378,40,0,4,26,5.29271141548351e-05,0.000303707842070343,4.4633415009221e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5665",87600,0.198702930333763,0.395430460439585,24512.5164634282,0.594133390773348,2.44781352111154,0.938996136804136,3.38680965791568,0.124321430845453,0.377453918848363,0.501775349693817,11072.4543569927,40,0,5,26,5.36586895387044e-05,0.000305877048459158,4.53174457546464e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5666",87600,0.201348999305541,0.395392479637377,25104.9870976482,0.596741478942918,2.50934181267449,0.944608775983263,3.45395058865776,0.125020175382632,0.377229063470502,0.502249238853134,11416.1639853341,40,0,6,26,5.22716281677039e-05,0.00030254913936896,4.39945711622882e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5667",87600,0.199799825417085,0.39532315714366,24746.804978022,0.595122982560745,2.47248130416737,0.94068593113105,3.41316723529842,0.124638800902813,0.377287182807574,0.501925983710387,11222.2752418792,40,0,7,26,5.30305102783319e-05,0.000304142178099606,4.47258664479467e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5668",87600,0.199956829334439,0.395286159542983,24774.554107793,0.595242988877422,2.47625229963891,0.940901608244148,3.41715390788306,0.124676284636482,0.377241828870765,0.501918113507248,11241.4876950195,40,0,8,26,5.29505529006755e-05,0.000303977018041573,4.46487268521961e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5669",87600,0.199722583832088,0.395318311705082,24730.0399541492,0.59504089553717,2.47075261691755,0.940525234393861,3.41127785131141,0.124616175131453,0.377287491607892,0.501903666739345,11207.9338953319,40,0,9,26,5.30910425680693e-05,0.000304362774010669,4.47811051908853e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5670",87600,0.199294901571832,0.395320405179142,24629.9044812569,0.594615306750974,2.46021039988606,0.939425918860996,3.39963631874706,0.124522995881407,0.37732601034882,0.501849006230227,11161.3102973594,40,0,10,26,5.3274686475803e-05,0.000304591148187266,4.4963269800765e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5671",87600,0.198850051837683,0.395319209661229,24530.918939348,0.594169261498912,2.450324586104,0.938501979585818,3.38882656568982,0.124390373151736,0.377355331366906,0.501745704518642,11093.1457249724,40,0,1,26,5.35618368522234e-05,0.000305488330335464,4.52302455009794e-05,0,156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5672",87600,0.199877861390398,0.395334863183132,24768.0421226683,0.59521272457353,2.47550115393549,0.941280813266048,3.41678196720154,0.124619546630742,0.377279602328798,0.50189914895954,11211.8522209907,40,0,2,26,5.30878139348983e-05,0.000304747324514739,4.47650521133244e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5673",87600,0.201867422332174,0.395449258020828,25231.6170815538,0.597316680353001,2.52168764126305,0.945899702961012,3.46758734422406,0.125147448163315,0.377245026687543,0.502392474850858,11491.0019889497,40,0,3,26,5.19812528905148e-05,0.000301765446351734,4.37205106512021e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5674",87600,0.199476771455706,0.395292595421064,24669.3303728023,0.59476936687677,2.4652856301412,0.93965093791068,3.40493656805188,0.124543034913812,0.377289839158489,0.501832874072302,11187.3553150336,40,0,4,26,5.31644298521132e-05,0.000304355808157475,4.48571498750859e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5675",87600,0.19903748318713,0.395435630910436,24589.5592681166,0.594473114097566,2.45567945251827,0.939530923181513,3.39521037569978,0.124406909583785,0.377441574117676,0.501848483701461,11119.792326403,40,0,5,26,5.34608108360117e-05,0.000305330376327096,4.5131102179837e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5676",87600,0.200031616802835,0.395344626624324,24802.5327020626,0.59537624342716,2.47712567862233,0.941381390181021,3.41850706880335,0.124724661471889,0.377286362430634,0.502011023902523,11253.1589723891,40,0,6,26,5.29074764595418e-05,0.000303781993766464,4.46106755564605e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5677",87600,0.198750018572682,0.395345380346311,24513.2266543254,0.594095398918994,2.44871623390416,0.93867555221379,3.38739178611795,0.124340222282266,0.377376627246105,0.501716849528371,11081.7885346317,40,0,7,26,5.36100645723737e-05,0.000305671938742742,4.52739959764128e-05,0,156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5678",87600,0.199342431002434,0.39539939944506,24651.004889189,0.594741830447494,2.46269657668274,0.940305423982444,3.40300200066518,0.124489875543805,0.377378530506246,0.501868406050051,11153.4793596717,40,0,8,26,5.33234348913523e-05,0.000305106764528531,4.49965781856994e-05,0,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5679",87600,0.198719610691255,0.395339391452004,24500.5310173553,0.594059002143259,2.44775777244183,0.937961044345908,3.38571881678774,0.12434050654076,0.377394070149188,0.501734576689948,11091.7210509126,40,0,9,26,5.35587759028958e-05,0.000305247382371663,4.52350518361321e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5680",87600,0.201043085986669,0.395314832839398,25025.9190454448,0.596357918826067,2.50132067693278,0.943152275759132,3.44447295269191,0.124969416174479,0.377197017447261,0.50216643362174,11395.7358350017,40,0,10,26,5.23316727818812e-05,0.000302259810385592,4.40661700913906e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5681",87600,0.198852820811537,0.395317247233286,24532.5087761538,0.594170068044823,2.45069848370232,0.938391121605605,3.38908960530792,0.12438086833892,0.377356970280088,0.501737838619007,11104.2684465671,40,0,1,26,5.35082586398126e-05,0.000305206022496301,4.51842317243438e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5682",87600,0.198600955994709,0.395377232007715,24483.6788229097,0.593978188002424,2.44489464188901,0.938344686045835,3.38323932793484,0.124312615824579,0.377420474536425,0.501733090361005,11068.6371223598,40,0,2,26,5.36631729305252e-05,0.00030565997335845,4.53292564219539e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5683",87600,0.199246010376203,0.395267745138252,24613.3614557489,0.594513755514455,2.45984419234256,0.939069995846128,3.39891418818869,0.124484598818821,0.377283379674576,0.501767978493397,11152.5354903609,40,0,3,26,5.33074972976588e-05,0.000304766049937825,4.49913814600344e-05,0,156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5684",87600,0.199641385135717,0.395348499244538,24711.6302120104,0.594989884380255,2.46978228333243,0.940643717646357,3.41042600097879,0.124564381474809,0.377314759074159,0.501879140548968,11198.0408823319,40,0,4,26,5.31333909772576e-05,0.000304555594752267,4.48184772517509e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5685",87600,0.198218828986189,0.395321572451389,24389.6315111606,0.593540401437578,2.43516783058916,0.937319012254025,3.37248684284318,0.124239531702916,0.37739689482253,0.501636426525446,11015.0117750864,40,0,5,26,5.38846815198183e-05,0.000306171878133715,4.55411611688007e-05,0,155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5686",87600,0.199881764384484,0.395321819821035,24763.3877839396,0.595203584205519,2.47474642334531,0.940979980137458,3.41572640348277,0.124648538788425,0.377276076610901,0.501924615399326,11224.554133173,40,0,6,26,5.30269244678911e-05,0.000304308426237435,4.4716663971172e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5687",87600,0.198788673772382,0.395330540917996,24516.2336414531,0.594119214690379,2.44894484337171,0.938280783761841,3.38722562713355,0.124372595406137,0.377374352647014,0.501746948053151,11093.7086910697,40,0,7,26,5.3554607501875e-05,0.00030532851740196,4.52280623212191e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5688",87600,0.200014450960481,0.395364574890101,24802.1507637919,0.595379025850582,2.47855634033684,0.94156306644482,3.42011940678166,0.124659613775649,0.37730096210615,0.5019605758818,11247.3484310872,40,0,8,26,5.29350566045399e-05,0.00030408228461462,4.46292367447604e-05,0,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5689",87600,0.200442090162841,0.395268402360094,24884.9279122338,0.595710492522935,2.4872047340985,0.941720521266518,3.42892525536501,0.124815380152567,0.37719640173483,0.502011781887396,11305.5094324053,40,0,9,26,5.26920521436597e-05,0.000303296837339908,4.4404171690704e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5690",87600,0.201253054875833,0.395291502389162,25072.7696146353,0.596544557264995,2.50614605761811,0.943736831103703,3.44988288872182,0.125026746393244,0.377153583291534,0.502180329684778,11418.2427566969,40,0,10,26,5.22448655170791e-05,0.00030213781246667,4.398052663491e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5691",87600,0.199849662294379,0.395344306890327,24761.4053456257,0.595193969184706,2.47435975723272,0.941050520329994,3.41541027756271,0.124628162668473,0.377296974490503,0.501925137158976,11222.4156636618,40,0,1,26,5.3036172159613e-05,0.000304338244093187,4.47252313763613e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5692",87600,0.199582412703023,0.395307855459157,24695.767726021,0.59489026816218,2.46750732916194,0.940290126464709,3.40779745562664,0.124578694920174,0.377284464933963,0.501863159854137,11186.7612763083,40,0,2,26,5.31780605189152e-05,0.000304627708722434,4.48622391645203e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5693",87600,0.19903828498059,0.395327677573142,24574.1035071079,0.594365962553732,2.45396873533487,0.938918735732473,3.39288747106734,0.124464313906451,0.377350296567459,0.50181461047391,11126.6451771732,40,0,3,26,5.34182543875038e-05,0.0003049335551769,4.51002618024886e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5694",87600,0.198067361232897,0.395409853916822,24364.352925395,0.593477215149719,2.43291859286799,0.937581962686939,3.37050055555493,0.124157440385105,0.377479399720208,0.501636840105313,10985.8274266182,40,0,4,26,5.40220770000215e-05,0.000306804433081512,4.56621809741765e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5695",87600,0.198435840904391,0.395338185592888,24433.29264396,0.593774026497279,2.44080271613922,0.937758686716056,3.37856140285527,0.124277366320354,0.377399516684308,0.501676883004663,11039.2823398657,40,0,5,26,5.37873756841066e-05,0.000306049007429986,4.54447008020601e-05,0,156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5696",87600,0.199709163869669,0.395439544647147,24741.1449016574,0.595148708516816,2.47142760134543,0.941290341381816,3.41271794272724,0.12457998859143,0.377387430658402,0.501967419249832,11200.1293233031,40,0,6,26,5.31376639802316e-05,0.000304703440845698,4.48180020748007e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5697",87600,0.1992526760946,0.395292284079192,24618.6488157088,0.594544960173792,2.45944338413831,0.938976374317857,3.39841975845617,0.124504740318041,0.377311826361501,0.501816566679542,11155.0451355301,40,0,7,26,5.32983016160192e-05,0.00030465316071486,4.49856150811257e-05,0,156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5698",87600,0.197796301045987,0.395351090141729,24295.3729635661,0.593147391187716,2.42553764226614,0.936283908108268,3.3618215503744,0.12412151506103,0.377461621172187,0.501583136233216,10961.1819500211,40,0,8,26,5.41134518058587e-05,0.000306702467462273,4.57599498411984e-05,0,156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5699",87600,0.200272505131016,0.395415513066892,24862.207307296,0.595688018197908,2.48392446547711,0.942259516227328,3.42618398170444,0.124748670146441,0.377330552234798,0.502079222381239,11288.808375776,40,0,9,26,5.27680157523234e-05,0.000303502714162151,4.4475838872296e-05,0,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5700",87600,0.20053625367487,0.395299183158408,24907.5180026281,0.595835436833278,2.48983165857697,0.942108853681456,3.43194051225842,0.124825781416842,0.37721535775872,0.502041139175563,11323.2198491946,40,0,10,26,5.26206719262506e-05,0.000303088746660919,4.43373126956705e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5701",87600,0.198847292311348,0.39530855070515,24531.1139807315,0.594155843016497,2.44977734649909,0.938413676162939,3.38819102266203,0.124405620407661,0.377347240231143,0.501752860638803,11093.862182188,40,0,1,26,5.35571682123885e-05,0.000305411313663335,4.52279695203357e-05,0,154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5702",87600,0.198536491428054,0.395359655732078,24465.3028648539,0.593896147160132,2.44338273924373,0.938057533680163,3.38144027292389,0.124296020231174,0.377411813551075,0.501707833782248,11052.947598111,40,0,2,26,5.37319246190611e-05,0.000305931086971027,4.53913156946472e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5703",87600,0.200436090936538,0.39536928685125,24896.2033294747,0.595805377787789,2.487924828894,0.942522155570968,3.43044698446497,0.124785367895366,0.377274111366514,0.502059479261879,11299.3733705623,40,0,3,26,5.2729063661177e-05,0.000303596214760204,4.44325063697665e-05,0,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5704",87600,0.201297012314952,0.395340441383027,25089.5566344724,0.596637453697979,2.5075510439596,0.943989559926619,3.45154060388622,0.125025692541669,0.377195782646571,0.50222147518824,11420.256778181,40,0,4,26,5.22437862201039e-05,0.000302229684579473,4.39763732937916e-05,0,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5705",87600,0.199190179292879,0.395399089754417,24613.0952489353,0.594589269047296,2.45912745247404,0.939410749860869,3.39853820233491,0.124450624991725,0.377407798804225,0.501858423795949,11155.4460924107,40,0,5,26,5.33003578809645e-05,0.000304652828240281,4.49877503453112e-05,0,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5706",87600,0.200907360152909,0.395366379974839,25002.6912811057,0.596273740127748,2.49882941578989,0.943461499214258,3.44229091500415,0.124911591467106,0.377240042835875,0.502151634302981,11368.3440960952,40,0,6,26,5.24503599721753e-05,0.000302796157989843,4.41710446181391e-05,0,160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5707",87600,0.201009568727083,0.395291744019084,25014.7583557701,0.596301312746167,2.50104608150169,0.943259270850398,3.44430535235209,0.124943871735777,0.377169626554634,0.502113498290411,11377.5214955209,40,0,7,26,5.24104756014671e-05,0.000302728969020892,4.41320632519202e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5708",87600,0.199945491579399,0.395305363380187,24778.5155874568,0.595250854959587,2.47560824389646,0.941071981757549,3.416680225654,0.124685871825218,0.37725603329743,0.501941905122648,11237.8528645673,40,0,8,26,5.29683794701032e-05,0.000304033187373962,4.46652853682806e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5709",87600,0.199395247499891,0.395349414128898,24656.4434965795,0.594744661628789,2.46310204298118,0.940175858694108,3.40327790167529,0.124531029377318,0.377331177020499,0.501862206397818,11161.0783304643,40,0,9,26,5.32873835322369e-05,0.000304923753862206,4.49653869938336e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5710",87600,0.199945700338476,0.395384982545012,24787.9400728046,0.595330682883489,2.47607843656275,0.941474893520356,3.4175533300831,0.124670537503445,0.377324960685555,0.501995498188999,11229.4659300967,40,0,10,26,5.30150486754594e-05,0.000304338011385166,4.47034170025464e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5711",87600,0.199495561793047,0.395276181794267,24673.0612926029,0.594771743587314,2.4651292112298,0.93976880695482,3.40489801818462,0.124567619686829,0.377268984600037,0.501836604286866,11181.6228027266,40,0,1,26,5.31918983568538e-05,0.000304508395449928,4.48804805116921e-05,0,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5712",87600,0.199659480382278,0.39531523556851,24708.5275915829,0.594974715950788,2.4690936651811,0.94030763565682,3.40940130083792,0.124605848805632,0.377291510059181,0.501897358864814,11206.2255748268,40,0,2,26,5.30932303636037e-05,0.000304241716184676,4.47873689061065e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5713",87600,0.198678993582862,0.395289269564061,24488.4270854698,0.593968263146923,2.44558765001353,0.937759197527116,3.38334684754065,0.124370315404088,0.377348966034899,0.501719281438987,11085.5504089438,40,0,3,26,5.35804034292885e-05,0.00030520332529551,4.52588516519848e-05,0,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5714",87600,0.198998895226438,0.395304216887744,24561.3455189935,0.594303112114182,2.45361640031098,0.938644218417243,3.39226061872822,0.124435273727156,0.377335138705702,0.501770412432858,11117.9685873032,40,0,4,26,5.34542895536583e-05,0.000305115146898527,4.51314831925217e-05,0,156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5715",87600,0.19988206233601,0.395418078761685,24776.4979101394,0.595300141097695,2.47574768696624,0.941511553329744,3.41725924029599,0.124615733286643,0.37735793904881,0.501973672335453,11219.0041551313,40,0,5,26,5.30617631356717e-05,0.000304595594496951,4.47431577165306e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
"5716",87600,0.199298015557339,0.395347643328109,24637.3170927228,0.594645658885448,2.46157842177529,0.939782787519569,3.40136120929485,0.12448097029176,0.377342347116734,0.501823317408494,11149.2906016221,40,0,6,26,5.33348425593043e-05,0.000305074226767395,4.50094391956635e-05,0,159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,40,"S","R","aggamma"
