"","timestep","total_ag_production","total_bg_production","total_excretion","total_pp","reef_ag_production","reef_bg_production","total_reef_pp","not_reef_ag_production","not_reef_bg_production","total_not_reef_pp","total_fish_biomass","n_indiv","gs_ratio","temperature","total_pppb","reef_pppb","not_reef_pppb","starvation_deaths","natural_deaths","ag_gamma","resp_slope","resp_temp_opt","resp_temp_max","resp_int","resp_temp_low","seagrass_slough"
"14",87600,0.29582134393124,0.290113056653721,68941.3981947725,0.585934400584961,7.05810712968369,1.02216720923598,8.08027433891967,0.0721822935549708,0.265902915187586,0.338085208742557,42062.3578897954,40,1,26,1.39301368249523e-05,0.000192102267782758,8.03771413928696e-06,0,0,0.0120449085701464,-0.208852437833001,37.2329969091217,40.6270448602184,0.0115919755163267,2.24821264852778,0.00100293889137072
"15",87600,0.204507630711038,0.3223433064528,61152.5627764132,0.526850937163838,4.82259594238208,1.04885490222298,5.87145084460506,0.0517804438843811,0.298316465749363,0.350096909633744,43036.8538542866,40,1,26,1.22418552933177e-05,0.000136428440249943,8.13481651839829e-06,0,0,0.0158665645763239,-0.196437665699114,38.5323619122746,41.9073887013056,0.0104371210852667,2.29290311108975,0.00105091260656987
"16",87600,0.28648035043605,0.311676218618168,74054.2530966201,0.598156569054218,6.75961194799576,1.0756575267012,7.83526947469696,0.0724040677552826,0.286410197681152,0.358814265436434,40939.0403488952,40,1,26,1.46109084130097e-05,0.000191388694212721,8.76459883716149e-06,0,0,0.0133216683622562,-0.186013677913121,37.7044755061348,42.4807215889061,0.0114821401867127,2.22658165461036,0.0010656324234916
"17",87600,0.267381844039425,0.300834780997574,68365.7597861519,0.568216625036999,6.34396522863613,1.03335885070943,7.37732407934555,0.0664200123867852,0.276609098659025,0.343029111045811,42033.0303759406,40,1,26,1.35183359361651e-05,0.00017551254366776,8.16094171602146e-06,0,0,0.0132989460357631,-0.187194711273684,37.863743241598,40.9386059039446,0.00989506164565921,2.18214305666625,0.00102058283550492
"18",87600,0.267555582677084,0.291215073749472,72825.559014478,0.558770656426556,6.28705124271331,0.978538535895132,7.26558977860844,0.068481728686634,0.268484244079504,0.336965972766138,42020.9054467358,40,1,26,1.3297444462134e-05,0.000172904169992673,8.01900790056188e-06,0,0,0.0142757896368381,-0.219820464113276,34.1808187646572,40.5439413470886,0.0106555403187012,2.23653318911438,0.000951467422625671
"19",87600,0.28483403936443,0.320316037224158,85656.4668648943,0.605150076588587,6.60680574333507,1.0798697823558,7.68667552569087,0.0757568436977692,0.295196442511247,0.370953286209016,43072.7193418787,40,1,26,1.40494978221682e-05,0.000178458096984308,8.61225601440832e-06,0,0,0.0156717922072807,-0.214230700611582,34.3110484877521,41.6231536132971,0.0112857843234596,2.08396563041507,0.00103488267961808
"20",87600,0.260569747241456,0.325062321413494,82173.232803075,0.58563206865495,6.02168815255692,1.0682887791661,7.08997693172303,0.0700408210631847,0.300482694865247,0.370523515928432,41853.9216647317,40,1,26,1.39922866331648e-05,0.000169398150751962,8.85277893184033e-06,0,0,0.0165197036351309,-0.198927331683125,35.9659178936797,40.9089350867227,0.0111052207989351,2.06134761568146,0.00103965877075653
"21",87600,0.214873875143508,0.297410688845269,50909.7811199966,0.512284563988777,5.19848202227025,1.01322617918251,6.21170820145276,0.0500583928077745,0.273737584576158,0.323795977383933,41859.4877729492,40,1,26,1.22381947616624e-05,0.000148394271691661,7.73530672759878e-06,0,0,0.0123138472983777,-0.215748502951802,38.4185223678409,42.8953370902313,0.0102756608645986,2.25215219688322,0.00104088690901568
"22",87600,0.324023455476661,0.320810743230228,96748.6109150531,0.644834198706888,7.42772295619119,1.07600935451814,8.50373231070933,0.0890933355687804,0.295835179400946,0.384928514969726,40904.9672894769,40,1,26,1.57642027713533e-05,0.000207889967263144,9.41031225488236e-06,0,0,0.0153426429228656,-0.180524591614912,33.6123546420834,42.0084746945818,0.00982887365985507,2.05079117538247,0.0010352355442226
"23",87600,0.334005176753346,0.310001535622759,85182.2219161742,0.644006712376105,7.83003344191832,1.08985830575947,8.91989174767779,0.0861001493812099,0.284210489070077,0.370310638451287,41824.1226163294,40,1,26,1.53979730378053e-05,0.000213271461292895,8.85399657628935e-06,0,0,0.0130572249642273,-0.193433174355103,34.520984857001,42.0577644211077,0.0104038793144878,2.18413930570714,0.0010540899527061
"24",87600,0.342189424775581,0.302177628434762,90864.481214071,0.644367053210344,7.96744427140999,1.04996383388179,9.01740810529178,0.0900106782973867,0.277447204112413,0.3674578824098,42758.879525992,40,1,26,1.50697834076464e-05,0.000210889719404605,8.59372103486557e-06,0,0,0.0136795232963363,-0.186187344356502,34.4003175004684,43.2254687662631,0.0104024312097028,2.24993998574209,0.000997352207808325
"25",87600,0.394710378612909,0.308951801552933,99816.9707527978,0.703662180165842,9.17344503721645,1.10293454964163,10.2763795868581,0.104384304744251,0.282693587478069,0.387077892222321,43409.860633436,40,1,26,1.6209731381258e-05,0.000236729154088618,8.9168195099935e-06,0,0,0.0128704345014468,-0.201456277151931,32.5785941518164,41.970497369331,0.0100946484828587,1.89852459354761,0.00103677122795004
"26",87600,0.383449474380705,0.306219559452968,99056.7217984187,0.689669033833673,8.88893932348764,1.07949278972284,9.96843211321049,0.102160020917061,0.280646240551938,0.382806261469,42754.3203355776,40,1,26,1.61309787740859e-05,0.00023315613568333,8.95362757411094e-06,0,0,0.0131765137716136,-0.184103529992835,35.5163838692947,43.0058816981422,0.0109827987178046,1.96983161705708,0.00101913444118442
"27",87600,0.274777766708844,0.274738024178731,63521.4695006503,0.549515790887575,6.58141590447556,0.953413475183125,7.53482937965868,0.0662076753399572,0.252293197357585,0.318500872697542,42782.4409980013,40,1,26,1.28444235080754e-05,0.000176119669749809,7.4446634008663e-06,0,0,0.0120820142821195,-0.189213132879383,38.6637305185172,43.44355428264,0.01084054307498,2.27472166555999,0.000934166382887719
